Time,h1,h2,h3,h4,v1,v2
3.922490311288911471e+03,1.232122202972000258e-01,3.127477376345983578e-02,3.487641352438719533e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.923490436304538434e+03,1.232569553129816697e-01,3.127477385705486335e-02,3.488520572702677458e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.924490561320165398e+03,1.233013630887925122e-01,3.127477394720255821e-02,3.489393223129963473e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.925490686335792361e+03,1.233454460099058791e-01,3.127477403402992295e-02,3.490259353625049243e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.926490811351419325e+03,1.233892064443057324e-01,3.127477411765929027e-02,3.491119013701043383e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.927490936367046288e+03,1.234326467428110974e-01,3.127477419820846871e-02,3.491972252482951067e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.928491061382673252e+03,1.234757692391992151e-01,3.127477427579093694e-02,3.492819118710896453e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.929491186398300215e+03,1.235185762503285406e-01,3.127477435051600335e-02,3.493659660743321793e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.930491311413927178e+03,1.235610700762600767e-01,3.127477442248892403e-02,3.494493926560153785e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.931491436429554142e+03,1.236032530003783603e-01,3.127477449181108315e-02,3.495321963765943840e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.932491561445181105e+03,1.236451272895115888e-01,3.127477455858014566e-02,3.496143819592976154e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.933491686460808069e+03,1.236866951940505249e-01,3.127477462289016130e-02,3.496959540904352459e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.934491811476435032e+03,1.237279589480667907e-01,3.127477468483171041e-02,3.497769174197040143e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.935491936492061996e+03,1.237689207694304405e-01,3.127477474449205652e-02,3.498572765604902601e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.936492061507688959e+03,1.238095828599263259e-01,3.127477480195522963e-02,3.499370360901694621e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.937492186523315468e+03,1.238499474053701144e-01,3.127477485730218582e-02,3.500162005504032781e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.938492311538942431e+03,1.238900165757229749e-01,3.127477491061085579e-02,3.500947744474342538e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.939492436554569395e+03,1.239297925252058480e-01,3.127477496195634615e-02,3.501727622523772010e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.940492561570196358e+03,1.239692773924126745e-01,3.127477501141097405e-02,3.502501684015082994e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.941492686585823321e+03,1.240084733004229306e-01,3.127477505904437821e-02,3.503269972965520340e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.942492811601450285e+03,1.240473823569132883e-01,3.127477510492364388e-02,3.504032533049642462e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.943492936617077248e+03,1.240860066542684853e-01,3.127477514911339296e-02,3.504789407602142970e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.944493061632704212e+03,1.241243482696914452e-01,3.127477519167587428e-02,3.505540639620631227e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.945493186648331175e+03,1.241624092653126205e-01,3.127477523267101905e-02,3.506286271768401241e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.946493311663958139e+03,1.242001916882984475e-01,3.127477527215655889e-02,3.507026346377166703e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.947493436679585102e+03,1.242376975709591908e-01,3.127477531018809515e-02,3.507760905449776034e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.948493561695212065e+03,1.242749289308558575e-01,3.127477534681918914e-02,3.508489990662898572e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.949493686710839029e+03,1.243118877709065012e-01,3.127477538210143154e-02,3.509213643369694657e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.950493811726465992e+03,1.243485760794916656e-01,3.127477541608449096e-02,3.509931904602454078e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.951493936742092956e+03,1.243849958305590087e-01,3.127477544881623189e-02,3.510644815075211200e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.952494061757719919e+03,1.244211489837274698e-01,3.127477548034274246e-02,3.511352415186346776e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.953494186773346883e+03,1.244570374843902427e-01,3.127477551070841771e-02,3.512054745021154223e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.954494311788973846e+03,1.244926632638174990e-01,3.127477553995600817e-02,3.512751844354389252e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.955494436804600809e+03,1.245280282392579596e-01,3.127477556812671006e-02,3.513443752652794516e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.956494561820227773e+03,1.245631343140400915e-01,3.127477559526016526e-02,3.514130509077607600e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.957494686835854736e+03,1.245979833776723333e-01,3.127477562139459322e-02,3.514812152487039598e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.958494811851481700e+03,1.246325773059426406e-01,3.127477564656679088e-02,3.515488721438734254e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.959494936867108663e+03,1.246669179610174344e-01,3.127477567081218129e-02,3.516160254192208234e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.960495061882735627e+03,1.247010071915398699e-01,3.127477569416491771e-02,3.516826788711266416e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.961495186898362590e+03,1.247348468327270365e-01,3.127477571665786965e-02,3.517488362666394419e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.962495311913989553e+03,1.247684387064670053e-01,3.127477573832269930e-02,3.518145013437135593e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.963495436929616517e+03,1.248017846214148768e-01,3.127477575918991004e-02,3.518796778114445800e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.964495561945243480e+03,1.248348863730880942e-01,3.127477577928887420e-02,3.519443693503023218e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.965495686960870444e+03,1.248677457439611310e-01,3.127477579864788165e-02,3.520085796123618160e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.966495811976497407e+03,1.249003645035596938e-01,3.127477581729418143e-02,3.520723122215334011e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.967495936992124371e+03,1.249327444085539807e-01,3.127477583525403726e-02,3.521355707737888752e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.968496062007751334e+03,1.249648872028514268e-01,3.127477585255269976e-02,3.521983588373873708e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.969496187023378297e+03,1.249967946176887279e-01,3.127477586921455915e-02,3.522606799530981769e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.970496312039005261e+03,1.250284683717232670e-01,3.127477588526304114e-02,3.523225376344225612e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.971496437054632224e+03,1.250599101711237782e-01,3.127477590072073182e-02,3.523839353678125397e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.972496562070259188e+03,1.250911217096605521e-01,3.127477591560939157e-02,3.524448766128887578e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.973496687085886151e+03,1.251221046687948091e-01,3.127477592994997585e-02,3.525053648026559294e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.974496812101513115e+03,1.251528607177673225e-01,3.127477594376267683e-02,3.525654033437166102e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.975496937117140078e+03,1.251833915136822406e-01,3.127477595706692343e-02,3.526249956164733135e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.976497062132767041e+03,1.252136987015919911e-01,3.127477596988143677e-02,3.526841449753338464e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.977497187148394005e+03,1.252437839145913445e-01,3.127477598222425798e-02,3.527428547489339095e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.978497312164020968e+03,1.252736487739037896e-01,3.127477599411275511e-02,3.528011282403437643e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.979497437179647932e+03,1.253032948889672149e-01,3.127477600556365089e-02,3.528589687272728481e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.980497562195274895e+03,1.253327238575190350e-01,3.127477601659306439e-02,3.529163794622725558e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.981497687210901859e+03,1.253619372656804010e-01,3.127477602721650402e-02,3.529733636729373014e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.982497812226528822e+03,1.253909366880404108e-01,3.127477603744893003e-02,3.530299245621042470e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.983497937242155331e+03,1.254197236877389876e-01,3.127477604730474064e-02,3.530860653080506451e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.984498062257782294e+03,1.254482998165498409e-01,3.127477605679780670e-02,3.531417890646896818e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.985498187273409258e+03,1.254766666149623733e-01,3.127477606594148557e-02,3.531970989617654322e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.986498312289036221e+03,1.255048256122631711e-01,3.127477607474862809e-02,3.532519981050447067e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.987498437304663184e+03,1.255327783266169395e-01,3.127477608323162711e-02,3.533064895765087310e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.988498562320290148e+03,1.255605262651468546e-01,3.127477609140242448e-02,3.533605764345419953e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.989498687335917111e+03,1.255880709240141668e-01,3.127477609927251101e-02,3.534142617141204923e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.990498812351544075e+03,1.256154137884975264e-01,3.127477610685295423e-02,3.534675484269974022e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.991498937367171038e+03,1.256425563330714756e-01,3.127477611415442615e-02,3.535204395618878337e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.992499062382798002e+03,1.256695000214845814e-01,3.127477612118719635e-02,3.535729380846520109e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.993499187398424965e+03,1.256962463068367897e-01,3.127477612796115969e-02,3.536250469384762951e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.994499312414051928e+03,1.257227966316565304e-01,3.127477613448583632e-02,3.536767690440535405e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.995499437429678892e+03,1.257491524279769068e-01,3.127477614077040641e-02,3.537281072997608966e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.996499562445305855e+03,1.257753151174117456e-01,3.127477614682371704e-02,3.537790645818374435e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.997499687460932819e+03,1.258012861112307867e-01,3.127477615265427530e-02,3.538296437445588305e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.998499812476559782e+03,1.258270668104342904e-01,3.127477615827027602e-02,3.538798476204115251e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
3.999499937492186746e+03,1.258526586058275609e-01,3.127477616367962954e-02,3.539296790202651199e-01,8.484403669724775374e-03,1.500000000000000000e+00,7.000000000000000000e+00
4.000500062507813709e+03,1.258780628780942767e-01,3.127477616888993395e-02,3.539791407335433626e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.001500187523440673e+03,1.258850216741460304e-01,3.006270931329480672e-02,3.491060522872311278e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.002500312539067636e+03,1.258558247966982402e-01,2.889621462116178860e-02,3.442693643192054620e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.003500437554694599e+03,1.257912735508676938e-01,2.777443800872779478e-02,3.394690568974632061e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.004500562570321563e+03,1.256921526131135336e-01,2.669650789466245303e-02,3.347051098211146214e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.005500687585948526e+03,1.255592306947556358e-01,2.566153553099119466e-02,3.299775026151365864e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.006500812601575490e+03,1.253932611701968902e-01,2.466861542434378718e-02,3.252862145249577064e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.007500937617202453e+03,1.251949826722545123e-01,2.371682585360217199e-02,3.206312245109470549e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.008501062632829417e+03,1.249651196568072470e-01,2.280522948960353805e-02,3.160125112427537020e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.009501187648456380e+03,1.247043829387875225e-01,2.193287412201743239e-02,3.114300530934873135e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.010501312664083343e+03,1.244134702013880017e-01,2.109879349780136720e-02,3.068838281337714080e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.011501437679710307e+03,1.240930664802044753e-01,2.030200827472387198e-02,3.023738141256551715e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.012501562695337270e+03,1.237438446238990908e-01,1.954152709233733520e-02,2.978999885163123862e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.013501687710964234e+03,1.233664657328630843e-01,1.881634776153368396e-02,2.934623284316869030e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.014501812726591197e+03,1.229615795772207310e-01,1.812545857226961765e-02,2.890608106698561164e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.015501937742218161e+03,1.225298249954459850e-01,1.746783971746805261e-02,2.846954116943090640e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.016502062757845124e+03,1.220718302747474671e-01,1.684246482923709015e-02,2.803661076270100305e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.017502187773472087e+03,1.215882135143078885e-01,1.624830262164532815e-02,2.760728742413029457e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.018502312789099051e+03,1.210795829723790573e-01,1.568431863225576428e-02,2.718156869546175525e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.019502437804726014e+03,1.205465373981684934e-01,1.514947705257091611e-02,2.675945208209995485e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.020502562820352978e+03,1.199896668188758231e-01,1.464274208383860645e-02,2.634093498176677817e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.021502687835979941e+03,1.194095521052858377e-01,1.416308080115053110e-02,2.592601478867386788e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.022502812851606905e+03,1.188067653205423096e-01,1.370946508685468371e-02,2.551468888816318392e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.023502937867233868e+03,1.181818702112093084e-01,1.328087342215365611e-02,2.510695462552405277e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.024503062882860831e+03,1.175354224749443344e-01,1.287629294674365668e-02,2.470280930509675121e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.025503187898487795e+03,1.168679700173648472e-01,1.249472151044705992e-02,2.430225018935160131e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.026503312914114758e+03,1.161800531986822149e-01,1.213516969665015370e-02,2.390527449794168646e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.027503437929741722e+03,1.154722050706399328e-01,1.179666279719035309e-02,2.351187940672790633e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.028503562945368230e+03,1.147449516042572393e-01,1.147824271862276681e-02,2.312206204677408894e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.029503687960995194e+03,1.139988119088534979e-01,1.117896980054465354e-02,2.273581950331303170e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.030503812976622157e+03,1.132342984427933685e-01,1.089792452784786592e-02,2.235314881468076220e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.031503937992249121e+03,1.124519172163709613e-01,1.063420912038535657e-02,2.197404697121919936e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.032504063007876084e+03,1.116521679872212874e-01,1.038694898552133296e-02,2.159851091414493329e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.033504188023503048e+03,1.108355444486297942e-01,1.015529402133175801e-02,2.122653753438455415e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.034504313039130011e+03,1.100025344110789061e-01,9.938419760750293042e-03,2.085812367137233059e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.035504438054756974e+03,1.091536199773649046e-01,9.735528349644584356e-03,2.049326611181257196e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.036504563070383938e+03,1.082892777115828375e-01,9.545849354557840033e-03,2.013196158840172556e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.037504688086010901e+03,1.074099788022744029e-01,9.368640398593244475e-03,1.977420677851147723e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.038504813101637865e+03,1.065161892200044563e-01,9.203187626558794257e-03,1.941999830282886697e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.039504938117264828e+03,1.056083698696322626e-01,9.048806002968940582e-03,1.906933272395566481e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.040505063132891792e+03,1.046869767375040589e-01,8.904839448742584221e-03,1.872220654495946324e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.041505188148518755e+03,1.037524610338149272e-01,8.770660824415870208e-03,1.837861620788217021e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.042505313164145718e+03,1.028052693303305454e-01,8.645671769345275592e-03,1.803855809219486461e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.043505438179772682e+03,1.018458436937028505e-01,8.529302407722212653e-03,1.770202851320842041e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.044505563195399645e+03,1.008746218145400719e-01,8.421010933215804586e-03,1.736902372042609388e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.045505688211026609e+03,9.989203713243914595e-02,8.320283084747635491e-03,1.703953989584574280e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.046505813226653572e+03,9.889851895713303032e-02,8.226631526266636046e-03,1.671357315220259598e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.047505938242280536e+03,9.789449258592916592e-02,8.139595143483819781e-03,1.639111953115516829e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.048506063257907499e+03,9.688037941758162463e-02,8.058738270359952494e-03,1.607217500140836197e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.049506188273534462e+03,9.585659706274897440e-02,7.983649857761317484e-03,1.575673545677366005e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.050506313289161426e+03,9.482355945117180995e-02,7.913942596139171212e-03,1.544479671416272293e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.051506438304788389e+03,9.378167693569917918e-02,7.849252003389121587e-03,1.513635451151181810e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.052506563320415353e+03,9.273135639328317081e-02,7.789235488241407629e-03,1.483140450563335266e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.053506688336042316e+03,9.167300132306542559e-02,7.733571398656755892e-03,1.452994226999411720e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.054506813351669280e+03,9.060701194165031447e-02,7.681958063782650184e-03,1.423196329241313285e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.055506938367296243e+03,8.953378527568098266e-02,7.634112837092463244e-03,1.393746297267969558e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.056507063382923207e+03,8.845371525180707739e-02,7.589771147402058805e-03,1.364643662008636349e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.057507188398550170e+03,8.736719278412929945e-02,7.548685563557140481e-03,1.335887945087161355e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.058507313414177133e+03,8.627460585921786773e-02,7.510624877723861073e-03,1.307478658557205686e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.059507438429804097e+03,8.517633961877221771e-02,7.475373211403142822e-03,1.279415304627687100e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.060507563445431060e+03,8.407277644000393790e-02,7.442729147537197228e-03,1.251697375378255650e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.061507688461058024e+03,8.296429601380092556e-02,7.412504891386255922e-03,1.224324352464093019e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.062507813476684987e+03,8.185127542075494589e-02,7.384525462229947317e-03,1.197295706810043436e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.063507938492311951e+03,8.073408920508642894e-02,7.358627917387547401e-03,1.170610898292978735e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.064508063507938914e+03,7.961310944653747501e-02,7.334660609558234408e-03,1.144269375412337308e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.065508188523565877e+03,7.848870583027686698e-02,7.312482478049389494e-03,1.118270574948169449e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.066508313539192841e+03,7.736124571486044377e-02,7.291962374087362572e-03,1.092613921606136185e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.067508438554819804e+03,7.623109419827711619e-02,7.272978420086099842e-03,1.067298827648669873e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.068508563570446768e+03,7.509861418213563400e-02,7.255417402480877735e-03,1.042324692512175827e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.069508688586073731e+03,7.396416643399399138e-02,7.239174197510795175e-03,1.017690902409011666e-01,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.070508813601700695e+03,7.282810964787318764e-02,7.224151229153094773e-03,9.933968299139704639e-02,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.071508938617327658e+03,7.169080050296758322e-02,7.210257958267305214e-03,9.694418335344176518e-02,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.072509063632954621e+03,7.055259372056595091e-02,7.197410401895227607e-03,9.458252572633439603e-02,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.073509188648581585e+03,6.941384211918580349e-02,7.185530681579082972e-03,9.225464301144416235e-02,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.074509313664208094e+03,6.827489666793093437e-02,7.174546599501310969e-03,8.996046656385420226e-02,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.075509438679835057e+03,6.713610653805840434e-02,7.164391241211457914e-03,8.769992614203470094e-02,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.076509563695462020e+03,6.599781915275400312e-02,7.155002603685940363e-03,8.547294985547178314e-02,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.077509688711088984e+03,6.486038023508448880e-02,7.146323247461561223e-03,8.327946411012704386e-02,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.078509813726715947e+03,6.372413385412227516e-02,7.138299971591727938e-03,8.111939355166503107e-02,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.079509938742342911e+03,6.258942246918797192e-02,7.130883510192158672e-03,7.899266100629595555e-02,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.080510063757969874e+03,6.145658697219084921e-02,7.124028249369611897e-03,7.689918741915943712e-02,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.081510188773596838e+03,6.032596672800318721e-02,7.117691963359903777e-03,7.483889179009944881e-02,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.082510313789223801e+03,5.919789961282750229e-02,7.111835568739823844e-03,7.281169110673621492e-02,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.083510438804850764e+03,5.807272205046595109e-02,7.106422895619108650e-03,7.081750027465927300e-02,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.084510563820477728e+03,5.695076904644752469e-02,7.101420474763529486e-03,6.885623204466348457e-02,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.085510688836104691e+03,5.583237421989323268e-02,7.096797339646070124e-03,6.692779693682657238e-02,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.086510813851731655e+03,5.471786983303620483e-02,7.092524842470682850e-03,6.503210316130716984e-02,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
4.087510938867358618e+03,5.360758681827784006e-02,7.088576483260569661e-03,6.316905653569439283e-02,8.484403669724775374e-03,1.500000000000000000e+00,5.000000000000000000e-01
